nomem_encr,actual_household_gross_monthly_income_qt,actual_household_net_monthly_income_qt,actual_household_gross_monthly_income_med_qt,actual_household_gross_monthly_income_std_qt,actual_household_net_monthly_income_std_qt,age_qt,gender_ds,got_married_fl,actual_household_net_monthly_income_med_qt,cf20m130_zero,cf20m130_negative,belbezig_2020_imputed,brutoink_f_2020_imputed,nettoink_f_2020_imputed,burgstat_2020_imputed,oplcat_2020_imputed,partner_2020_imputed,sted_2020_imputed,woning_2020_imputed,woonvorm_2020_imputed,cf20m130_imputed,cf20m129_imputed,cf20m128_imputed,cf20m005_imputed,cf20m008_imputed,cf20m009_imputed,cf20m012_imputed,cf20m014_imputed,cf20m398_imputed,cf20m025_imputed,cf20m028_imputed,cf20m029_imputed,cf20m030_imputed,cf20m031_imputed,cf20m402_imputed,cf20m166_imputed,cf20m185_imputed,cf20m186_imputed,cf20m250_imputed,cf20m251_imputed,cf20m471_imputed,cf20m472_imputed,cf20m486_imputed,cv20l068_imputed,cv20l103_imputed,cv20l125_imputed,cv20l126_imputed,cv20l130_imputed,cs20m180_imputed,cs20m370_imputed,cr20m041_imputed,cr20m093_imputed,cr20m094_imputed,ca20g023_imputed,cd20m024_imputed,ci20m043_imputed,ci20m309_imputed,ch20m219_imputed,year_last_child_imputed,num_children_imputed,cf20m130,cf20m129,cf20m128,cf20m025,cf20m030,cf20m402,cf20m166,ch20m219,migration_background_bg,belbezig_2020,brutoink_f_2020,nettoink_f_2020,burgstat_2020,oplcat_2020,partner_2020,sted_2020,woning_2020,woonvorm_2020,same_sex_ds,personality_1,personality_2,personality_3,personality_4,personality_5,new_child
703619,3321.0,2400.0,4721.0,402.8360995205408,373.39399690283847,29.0,male,0.0,3650.0,5.0,5.0,1.0,3321.0,2400.0,5.0,6.0,0.0,1.0,2.0,1.0,5.0,2.0,1.0,1955.0,,1963.0,,,17273.0,1.0,2014.0,2019.0,2.0,,,,2.0,1.0,,,2.0,,,0.0,4.0,1.0,3.0,5.0,1.0,7.0,6.0,1.0,4.0,4000.0,,0.0,5.0,0.0,,0,5.0,2.0,1.0,1.0,2.0,,,0.0,0.0,1.0,3321.0,2400.0,5.0,6.0,0.0,1.0,,1.0,False,-1.2833277874098092,0.7844383548581186,0.6154477098957092,-0.2686408520759299,0.6461835269474505,0.0
716058,,,,,,31.0,male,0.0,,1.0,1.0,4.0,,,5.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,1.0,1960.0,,,2014.0,,,,,,,,,7.0,,,,,2.0,,,,,,,,4.0,,5.0,4.0,4.0,,,0.0,5.0,0.0,,0,1.0,4.0,1.0,,,,7.0,0.0,102.0,4.0,,,5.0,1.0,0.0,3.0,2.0,1.0,False,0.410784077267781,-0.1815953212248252,-1.5056775965616311,-1.1328527526291654,-1.1295544843304453,0.0
722830,6500.0,4500.0,6500.0,1213.559752433836,505.64989684743153,30.0,female,0.0,4500.0,1.0,1.0,1.0,3000.0,2000.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1960.0,,1961.0,,,0.0,1.0,2011.0,2012.0,1.0,2012.0,,,3.0,2.0,8.0,120.0,2.0,,,,,,,,1.0,,5.0,1.0,1.0,-9.0,270000.0,0.0,1.0,0.0,2018.0,2,1.0,1.0,1.0,1.0,1.0,,,0.0,202.0,1.0,3000.0,2000.0,1.0,4.0,1.0,2.0,1.0,2.0,False,0.4970433711456875,1.100406610104882,0.029024641738451,-0.157194012972922,-0.0388101330721499,1.0
731313,963.353122324604,750.0,963.353122324604,1.2153634175430145e-13,0.0,39.0,male,0.0,750.0,,,11.0,963.353122324604,750.0,3.0,6.0,0.0,3.0,2.0,4.0,,,3.0,1950.0,,1967.0,,,,,,,,,,0.0,,,,,2.0,,,,,,,,0.0,,5.0,4.0,2.0,-9.0,,0.0,1.0,0.0,2010.0,1,,,3.0,,,,0.0,0.0,102.0,11.0,963.353122324604,750.0,3.0,6.0,0.0,3.0,2.0,4.0,False,0.8084680844515109,-1.1024531684487022,0.2757295304043456,-0.8115567536915707,-0.5694052875184726,0.0
722990,4200.0,3750.0,4200.0,716.1101299487585,0.0,31.0,female,0.0,3750.0,1.0,1.0,1.0,2000.0,1800.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1961.0,2012.0,1962.0,,,,1.0,2010.0,2011.0,1.0,2015.0,,,2.0,1.0,,,2.0,,,,,,,,1.0,6.0,5.0,1.0,4.0,7500.0,175000.0,,,1.0,,0,1.0,1.0,1.0,1.0,1.0,,,1.0,201.0,1.0,2000.0,1800.0,1.0,5.0,1.0,5.0,1.0,2.0,False,,,,,,1.0
730848,4400.0,2800.0,4400.0,236.0113469077335,285.0438562747845,34.0,male,0.0,2800.0,,,10.0,2400.0,1600.0,5.0,5.0,1.0,3.0,2.0,2.0,,,2.0,1951.0,,1959.0,,4.0,,2.0,2020.0,,2.0,,,,1.0,2.0,,,2.0,,,,5.0,1.0,1.0,5.0,0.0,,6.0,3.0,3.0,750.0,,0.0,5.0,0.0,,0,,,2.0,2.0,2.0,,,0.0,0.0,10.0,2400.0,1600.0,5.0,5.0,1.0,3.0,2.0,2.0,True,,,,,,0.0
710981,7275.33983672685,4700.0,7275.33983672685,1002.4496718744804,116.77484162422844,29.0,female,0.0,4700.0,0.0,0.0,1.0,2453.24154157984,1700.0,5.0,5.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,1955.0,,1964.0,,17.0,,1.0,2007.0,2018.0,2.0,,,,1.0,1.0,,,2.0,,,,3.0,1.0,4.0,4.0,,,6.0,1.0,4.0,,250000.0,0.0,5.0,,,0,0.0,1.0,1.0,1.0,2.0,,,,201.0,1.0,2453.24154157984,1700.0,5.0,5.0,1.0,3.0,1.0,2.0,False,2.147472744965615,-1.92768011938825,-0.1862472107019183,-1.210450581509628,0.3931857262541476,1.0
700326,8500.0,5400.0,8500.0,0.0,0.0,29.0,female,0.0,5400.0,0.0,0.0,1.0,3500.0,2600.0,1.0,6.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,1948.0,,1953.0,,,49903.0,1.0,2016.0,2017.0,1.0,2019.0,,,2.0,2.0,,,2.0,,,,,,,,0.0,7.0,5.0,1.0,4.0,-9.0,,0.0,5.0,1.0,,0,0.0,2.0,1.0,1.0,1.0,,,1.0,0.0,1.0,3500.0,2600.0,1.0,6.0,1.0,4.0,1.0,2.0,False,0.823766128378283,0.5519525260479627,0.3860641718223069,-0.3057687104546236,0.5626643478830531,1.0
702017,4122.28477292699,2700.0,4122.28477292699,9.586915924860112e-13,0.0,23.0,male,0.0,2700.0,5.0,5.0,7.0,226.637051781988,200.0,5.0,6.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,1965.0,,1966.0,,9.0,,1.0,2016.0,2020.0,2.0,,,,2.0,2.0,,,2.0,,,,,,,,0.0,,6.0,1.0,1.0,,,0.0,5.0,0.0,,0,5.0,2.0,1.0,1.0,2.0,,,0.0,0.0,7.0,226.637051781988,200.0,5.0,6.0,1.0,2.0,2.0,2.0,False,-0.7034024354926987,0.6643788410859917,-1.810582926669381,-0.6131923684897199,0.7724604667550273,0.0
716469,6303.0,4893.0,4303.0,1079.7733628644091,811.5285241164019,39.0,male,0.0,3443.0,,,3.0,3500.0,2500.0,5.0,5.0,0.0,5.0,1.0,4.0,,,3.0,1937.0,2016.0,1944.0,,,,,,,,,,,,,,,2.0,,,,4.0,2.0,3.0,4.0,0.0,3.0,6.0,4.0,4.0,3000.0,,0.0,,0.0,,0,,,3.0,,,,,0.0,0.0,3.0,3500.0,2500.0,5.0,5.0,0.0,5.0,1.0,4.0,False,-0.740778591184441,0.7812374044293363,0.1944541621561241,-0.1946803748949813,0.5626473995804993,0.0
731390,6844.0,5036.0,6844.0,101.0387014266632,184.67701535383333,36.0,female,0.0,5036.0,0.0,0.0,1.0,3244.0,2348.0,5.0,5.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,1957.0,1999.0,1957.0,,,,1.0,2015.0,2017.0,2.0,,,,2.0,2.0,,,2.0,,,,,,,,0.0,7.0,6.0,1.0,4.0,-9.0,345000.0,0.0,5.0,0.0,,0,0.0,1.0,1.0,1.0,2.0,,,0.0,0.0,1.0,3244.0,2348.0,5.0,5.0,1.0,4.0,1.0,2.0,False,1.334859130299839,-0.3502557389898271,-0.2695329449729509,-0.6426124869848695,0.3047668928684793,1.0
709414,5249.0,4532.0,5249.0,0.0,0.0,27.0,female,0.0,4532.0,5.0,5.0,1.0,2349.0,2114.0,5.0,5.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,1960.0,,1961.0,,,17506.0,1.0,2017.0,2017.0,2.0,,,,1.0,1.0,,,2.0,,,,,,,,0.0,6.0,6.0,1.0,4.0,9000.0,,0.0,5.0,0.0,,0,5.0,2.0,1.0,1.0,2.0,,,0.0,0.0,1.0,2349.0,2114.0,5.0,5.0,1.0,2.0,1.0,2.0,False,-0.2857093414585247,-0.4438539477721917,-2.1840968125602704,1.2920711218721737,-1.2872483870882343,0.0
724211,3895.647721145,2500.0,3895.647721145,0.0,0.0,33.0,female,0.0,2500.0,5.0,5.0,1.0,3895.647721145,2500.0,5.0,5.0,0.0,2.0,1.0,1.0,5.0,2.0,1.0,1950.0,,1957.0,,,2712.0,,,,,,,3.0,,,,,2.0,,,,,,,,0.0,7.0,6.0,1.0,1.0,,850000.0,,,,,0,5.0,2.0,1.0,,,,3.0,,0.0,1.0,3895.647721145,2500.0,5.0,5.0,0.0,2.0,1.0,1.0,False,,,,,,0.0
701361,,,,,,37.0,female,0.0,,,,8.0,,,1.0,4.0,1.0,2.0,1.0,3.0,,,2.0,,,1961.0,,3.0,,1.0,2006.0,2008.0,1.0,2012.0,,,1.0,1.0,8.0,,2.0,,,,,,,,7.0,,5.0,1.0,1.0,,,0.0,1.0,0.0,2018.0,3,,,2.0,1.0,1.0,,,0.0,0.0,8.0,,,1.0,4.0,1.0,2.0,1.0,3.0,False,,,,,,0.0
731108,,,,,,19.0,female,0.0,,10.0,10.0,7.0,,,5.0,3.0,1.0,3.0,1.0,3.0,10.0,3.0,1.0,1968.0,,1969.0,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,6.0,5.0,1.0,4.0,,,,,1.0,,0,10.0,3.0,1.0,,,,,1.0,0.0,7.0,,,5.0,3.0,1.0,3.0,1.0,3.0,False,,,,,,0.0
705066,4629.90982816948,3530.0,4629.90982816948,9.43827256674505e-13,0.0,29.0,male,0.0,3530.0,,,1.0,2353.0,1937.0,5.0,4.0,1.0,2.0,1.0,3.0,,,2.0,1960.0,,1962.0,,,0.0,1.0,2011.0,2014.0,2.0,,,,1.0,1.0,,1845.0,2.0,,,0.0,4.0,2.0,4.0,4.0,0.0,,6.0,1.0,1.0,2000.0,200000.0,0.0,5.0,0.0,2019.0,2,,,2.0,1.0,2.0,,,0.0,0.0,1.0,2353.0,1937.0,5.0,4.0,1.0,2.0,1.0,3.0,False,-0.5046078114610922,-0.5299390626858,-0.092474677077739,-0.299853441835802,-1.4591479582679103,0.0
701149,1500.0,1100.0,1500.0,0.0,0.0,32.0,male,0.0,1100.0,2.0,2.0,10.0,1500.0,1100.0,5.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,1956.0,,1963.0,,5.0,,,,,,,,6.0,,,,,2.0,,,,,,,,99.0,,6.0,1.0,4.0,,,0.0,2.0,0.0,,0,2.0,2.0,1.0,,,,6.0,0.0,0.0,10.0,1500.0,1100.0,5.0,1.0,0.0,3.0,2.0,1.0,False,,,,,,0.0
720539,10925.0,5585.0,6825.0,1599.7692959653111,773.3469927165372,18.0,female,0.0,3900.0,12.0,12.0,7.0,125.0,100.0,5.0,3.0,1.0,5.0,1.0,3.0,12.0,4.0,1.0,1970.0,,1972.0,,,0.0,,,,,,,,,,,,2.0,,,0.0,3.0,1.0,4.0,4.0,3.0,,6.0,4.0,4.0,,,0.0,,0.0,,0,12.0,4.0,1.0,,,,,0.0,0.0,7.0,125.0,100.0,5.0,3.0,1.0,5.0,1.0,3.0,False,1.0460699420193833,0.6111700134822456,0.4319765172091873,0.3531948444906794,0.5466802688424381,0.0
707387,,,0.0,0.0,0.0,20.0,female,0.0,0.0,9.0,9.0,7.0,,,5.0,3.0,0.0,1.0,2.0,1.0,9.0,4.0,1.0,,,1974.0,,0.0,,,,,,,,,,,,,2.0,,,,,,,,99.0,4.0,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,9.0,4.0,1.0,,,,,0.0,,7.0,,,5.0,3.0,0.0,1.0,2.0,1.0,False,-0.3537461932551234,1.244388665407217,1.7786628814138783,0.3118512211826352,1.667136970681821,0.0
729575,5982.47711902668,4000.0,5982.47711902668,9.538860905833204e-13,0.0,24.0,female,0.0,4000.0,3.0,3.0,1.0,2536.36320561483,1750.0,5.0,5.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,1960.0,,1963.0,,,4041.0,1.0,2018.0,2018.0,2.0,,,,1.0,1.0,,,2.0,,,,5.0,2.0,2.0,4.0,2.0,,5.0,1.0,4.0,3500.0,,0.0,5.0,0.0,,0,3.0,2.0,1.0,1.0,2.0,,,0.0,0.0,1.0,2536.36320561483,1750.0,5.0,5.0,1.0,4.0,1.0,2.0,False,1.4813192193597515,0.5216307492518902,0.9639529705345236,-0.3574185109625084,-0.2963271265476184,0.0
716327,1088.71995464766,837.0,1088.71995464766,30.178039352018143,20.864950367689683,39.0,female,0.0,837.0,,,10.0,1088.71995464766,837.0,5.0,4.0,0.0,1.0,2.0,4.0,,,3.0,1951.0,,1958.0,,,0.0,2.0,2020.0,,2.0,,,,1.0,1.0,,,2.0,,,0.0,5.0,2.0,5.0,4.0,0.0,5.0,6.0,1.0,1.0,,,0.0,1.0,0.0,2012.0,2,,,3.0,2.0,2.0,,,0.0,0.0,10.0,1088.71995464766,837.0,5.0,4.0,0.0,1.0,2.0,4.0,False,0.5922388312156696,0.2295790247333394,-0.0838907142845546,1.4081203164976284,-0.9600340772098528,0.0
705878,1219.0,1053.0,1219.0,0.0,0.0,33.0,female,0.0,1053.0,,,12.0,1219.0,1053.0,5.0,4.0,0.0,1.0,2.0,1.0,,,2.0,,,1955.0,1988.0,,,,,,,,,7.0,,,,,2.0,,,,,,,,0.0,7.0,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,,,2.0,,,,7.0,0.0,0.0,12.0,1219.0,1053.0,5.0,4.0,0.0,1.0,2.0,1.0,False,0.0049480434106246,-0.7199362670673913,-0.4177389990750571,-0.0026488445271674,-0.8708545156041579,0.0
703141,2450.0,2000.0,2400.0,56.69467095138408,0.0,32.0,female,0.0,2000.0,5.0,5.0,1.0,2450.0,2000.0,5.0,5.0,0.0,4.0,2.0,1.0,5.0,3.0,1.0,1959.0,,1962.0,,,0.0,,,,,,,6.0,,,,,2.0,,,,,,,,0.0,6.0,6.0,4.0,4.0,6000.0,,0.0,5.0,0.0,,0,5.0,3.0,1.0,,,,6.0,0.0,0.0,1.0,2450.0,2000.0,5.0,5.0,0.0,4.0,2.0,1.0,False,,,,,,0.0
724371,,,1710.28345322911,819.0559102201202,577.3502691896257,26.0,male,0.0,1250.0,10.0,10.0,10.0,,,5.0,1.0,0.0,1.0,2.0,1.0,10.0,4.0,1.0,1971.0,,1977.0,,,82671.0,2.0,2016.0,,2.0,,,,2.0,1.0,,,2.0,,,,1.0,1.0,5.0,2.0,7.0,,3.0,1.0,4.0,,,0.0,1.0,0.0,,0,10.0,4.0,1.0,2.0,2.0,,,0.0,102.0,10.0,,,5.0,1.0,0.0,1.0,2.0,1.0,False,0.4699314101575494,-0.0629095362529711,-0.8561234803834533,-0.8428673404898077,-1.9841612054051088,0.0
725209,4794.75318166547,3445.0,4734.75318166547,59.66941897186164,49.575117828325006,32.0,female,0.0,3420.0,5.0,5.0,1.0,1754.75318166547,1250.0,5.0,4.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,1954.0,2004.0,1959.0,,,,1.0,2017.0,2019.0,2.0,,,,2.0,1.0,14.0,850.0,2.0,,,0.0,4.0,3.0,4.0,4.0,99.0,,5.0,1.0,1.0,,,0.0,5.0,1.0,2020.0,1,5.0,1.0,1.0,1.0,2.0,,,1.0,0.0,1.0,1754.75318166547,1250.0,5.0,4.0,1.0,2.0,2.0,3.0,False,-0.3514474694195728,-0.2015531886030143,-0.5521563747691457,0.2290565890939798,-0.7282208074964733,0.0
711957,6803.89932632692,4950.0,6803.89932632692,1108.0528757127531,389.1558912470782,34.0,male,0.0,4950.0,2.0,2.0,2.0,3500.0,2750.0,5.0,5.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1958.0,,1964.0,,,1253.0,1.0,2016.0,2016.0,2.0,,,,2.0,2.0,16.0,160.0,2.0,,,,2.0,1.0,2.0,4.0,2.0,5.0,,,,-9.0,320000.0,0.0,5.0,,2020.0,1,2.0,1.0,1.0,1.0,2.0,,,,0.0,2.0,3500.0,2750.0,5.0,5.0,1.0,2.0,1.0,3.0,False,-0.7833000583290501,-0.504796819705992,0.1865187484098702,0.1737111947438881,0.058168795970671,1.0
721631,,,6908.4573445675705,1069.2298649606064,577.3502691896257,38.0,male,0.0,4500.0,,,1.0,5298.07436449363,3250.0,1.0,5.0,1.0,4.0,1.0,3.0,,,3.0,1957.0,,1957.0,,,4218.0,1.0,2003.0,2005.0,1.0,2005.0,,,2.0,2.0,,,2.0,,,,,,,,2.0,5.0,4.0,1.0,1.0,-8.0,,0.0,1.0,0.0,2010.0,2,,,3.0,1.0,1.0,,,0.0,202.0,1.0,5298.07436449363,3250.0,1.0,5.0,1.0,4.0,1.0,3.0,False,0.4827297141172348,0.2366656997869116,-1.3701669096993228,-0.8356908494767002,-0.802575520262575,0.0
731458,6598.0,4721.0,6598.0,0.0,0.0,34.0,male,0.0,4721.0,0.0,0.0,1.0,4218.0,2813.0,1.0,4.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,1973.0,,1975.0,,,1657.0,1.0,2009.0,2010.0,1.0,2017.0,,,1.0,1.0,,622.0,2.0,,,,,,,,1.0,3.0,5.0,1.0,1.0,12000.0,,0.0,5.0,1.0,2019.0,1,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,1.0,4218.0,2813.0,1.0,4.0,1.0,3.0,1.0,3.0,False,-0.5656125156379985,-0.0033256529919484,-1.7359187345276506,1.9318145178205712,0.5131006628561752,1.0
715231,6330.0,4500.0,6330.0,0.0,0.0,36.0,female,0.0,4500.0,1.0,1.0,1.0,3830.0,2700.0,5.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,,,,,5.0,,1.0,2018.0,2019.0,2.0,,,,,,,,2.0,,,,,,,,1.0,5.0,,,,-8.0,,,,0.0,,0,1.0,2.0,1.0,1.0,2.0,,,0.0,102.0,1.0,3830.0,2700.0,5.0,5.0,1.0,4.0,2.0,2.0,False,,,,,,1.0
732459,6912.7430142125,4666.0,6278.44187268044,347.82748231979605,237.3745822696531,31.0,female,0.0,4313.0,0.0,0.0,1.0,2937.0,2122.0,1.0,4.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,1964.0,,1967.0,,,35594.0,1.0,2007.0,2013.0,1.0,2013.0,,,2.0,1.0,,,2.0,,,0.0,4.0,2.0,5.0,4.0,1.0,,6.0,1.0,1.0,3000.0,490000.0,,,,2016.0,1,0.0,1.0,1.0,1.0,1.0,,,,0.0,1.0,2937.0,2122.0,1.0,4.0,1.0,4.0,1.0,3.0,False,-1.2978288618204843,0.5276679826351917,1.171582538554585,0.2735592398767521,0.3560457110796631,1.0
718276,5149.0,3850.0,5149.0,0.0,0.0,22.0,female,0.0,3850.0,2.0,2.0,1.0,2348.0,1950.0,1.0,5.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,1972.0,,1976.0,,,8460.0,1.0,2018.0,2020.0,1.0,2020.0,,,2.0,1.0,,,2.0,,,,,,,,,,2.0,1.0,4.0,600.0,,0.0,5.0,,,0,2.0,2.0,1.0,1.0,1.0,,,,0.0,1.0,2348.0,1950.0,1.0,5.0,1.0,5.0,1.0,2.0,False,,,,,,1.0
726632,1488.0,1300.0,1488.0,152.88082375920203,0.0,41.0,male,0.0,1300.0,2.0,2.0,1.0,1488.0,1300.0,3.0,3.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,1960.0,,1956.0,,13.0,,,,,,,,8.0,,,,,2.0,,,,,,,,99.0,6.0,3.0,4.0,1.0,2000.0,,0.0,5.0,0.0,2018.0,1,2.0,2.0,1.0,,,,8.0,0.0,202.0,1.0,1488.0,1300.0,3.0,3.0,0.0,4.0,2.0,1.0,False,-0.8121436570086705,0.610131327536628,0.5653178025185289,0.8024370774025507,1.2840327662658872,0.0
703221,3180.0,2400.0,3180.0,0.0,0.0,33.0,male,0.0,2400.0,,,1.0,3180.0,2400.0,5.0,6.0,0.0,1.0,2.0,1.0,,,2.0,1956.0,,1957.0,,,164123.0,,,,,,,8.0,,,,,2.0,,,,4.0,1.0,4.0,4.0,0.0,6.0,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,,,2.0,,,,8.0,0.0,0.0,1.0,3180.0,2400.0,5.0,6.0,0.0,1.0,2.0,1.0,False,-1.1972805983730554,0.6176861324238034,0.8701010986731745,0.957665098147594,-1.0526144657585568,0.0
703289,3240.0,2566.0,3240.0,13.450327541743814,125.9078146017068,38.0,male,0.0,2666.0,,,1.0,2000.0,1500.0,1.0,4.0,1.0,4.0,1.0,2.0,,,2.0,1944.0,2019.0,1943.0,,,,1.0,2011.0,2012.0,1.0,2014.0,,,2.0,1.0,,,2.0,,,,,,,,1.0,,5.0,1.0,4.0,3000.0,,0.0,5.0,0.0,,0,,,2.0,1.0,1.0,,,0.0,201.0,1.0,2000.0,1500.0,1.0,4.0,1.0,4.0,1.0,2.0,False,-0.8389561990751955,0.0349914056751554,0.0643465794831258,0.2131271117033673,0.272968184282379,0.0
708674,2650.0,2125.0,3149.5411417631,186.0802146639741,19.18704920363882,38.0,male,0.0,2082.0,,,1.0,2650.0,2125.0,5.0,5.0,0.0,2.0,2.0,1.0,,,2.0,1948.0,,1953.0,,6.0,,,,,,,,0.0,,,,,2.0,,,,,,,,0.0,,6.0,4.0,4.0,,,,,0.0,,0,,,2.0,,,,0.0,0.0,0.0,1.0,2650.0,2125.0,5.0,5.0,0.0,2.0,2.0,1.0,False,,,,,,0.0
707491,,,,,,34.0,female,0.0,,,,1.0,,,5.0,6.0,0.0,2.0,1.0,1.0,,,3.0,1952.0,,1956.0,,,2662.0,,,,,,,5.0,,,,,2.0,,,,,,,,1.0,6.0,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,,,3.0,,,,5.0,0.0,0.0,1.0,,,5.0,6.0,0.0,2.0,1.0,1.0,False,0.6399211742328301,0.4556661222309795,1.4512070863684945,-0.4162533794299706,1.523073896726034,0.0
702086,5982.47711902668,4000.0,5982.47711902668,9.538860905833204e-13,0.0,27.0,male,0.0,4000.0,2.0,2.0,1.0,3446.11391341185,2250.0,5.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1965.0,,1963.0,,,36066.0,1.0,2018.0,2018.0,2.0,,,,1.0,1.0,,,2.0,,,,4.0,2.0,5.0,4.0,0.0,,5.0,1.0,4.0,1000.0,,0.0,5.0,,,0,2.0,2.0,1.0,1.0,2.0,,,,0.0,1.0,3446.11391341185,2250.0,5.0,5.0,1.0,4.0,1.0,2.0,False,-0.8766874046997843,0.4178532265103385,0.8344817035213529,-0.2187435541375444,-0.6640669719153047,0.0
703597,6042.51627581154,4000.0,5883.57348300978,57.71793259373886,36.31365196012814,37.0,male,0.0,3900.0,,,1.0,1964.42225133551,1400.0,3.0,3.0,1.0,4.0,2.0,3.0,,,2.0,1944.0,2017.0,1945.0,,,,1.0,2018.0,2019.0,2.0,,,,2.0,1.0,,,2.0,,,0.0,5.0,1.0,3.0,5.0,0.0,,6.0,1.0,1.0,3500.0,,0.0,1.0,0.0,2012.0,1,,,2.0,1.0,2.0,,,,0.0,1.0,1964.42225133551,1400.0,3.0,3.0,1.0,4.0,2.0,3.0,False,-0.5382085429439858,0.6718642591122965,-0.0706711599579583,-0.5114579108711835,1.6334559529779933,0.0
732848,6990.78664017651,4491.0,7363.7242024343,106.79170929407226,76.31118814366238,18.0,female,0.0,4736.0,10.0,10.0,7.0,25.0,25.0,5.0,3.0,1.0,4.0,1.0,3.0,10.0,2.0,1.0,1964.0,,1964.0,,,0.0,2.0,2020.0,,2.0,,,,3.0,2.0,,,2.0,,,0.0,4.0,2.0,2.0,3.0,2.0,4.0,5.0,1.0,4.0,,,0.0,,0.0,,0,10.0,2.0,1.0,2.0,2.0,,,0.0,0.0,7.0,25.0,25.0,5.0,3.0,1.0,4.0,1.0,3.0,False,1.549841133705502,1.3183552909379677,1.7787852645614433,0.3517266295360037,-0.4157681996347355,0.0
715289,4790.74507850359,3320.0,2626.43678735708,1050.7817846528176,670.9877716796259,34.0,female,0.0,1974.0,1.0,1.0,1.0,1440.66069711636,1050.0,3.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1958.0,,1960.0,,25.0,,2.0,2020.0,,2.0,,,,2.0,1.0,,,2.0,,,0.0,3.0,1.0,3.0,4.0,1.0,3.0,5.0,1.0,1.0,1750.0,,0.0,1.0,0.0,2007.0,2,1.0,1.0,1.0,2.0,2.0,,,0.0,0.0,1.0,1440.66069711636,1050.0,3.0,4.0,1.0,4.0,2.0,3.0,False,-0.1535881143596452,1.6713522453782734,1.1189321012111504,0.6006554817302827,1.6596264608305669,1.0
705621,4300.78429288782,3313.0,4187.39214644391,223.54723176716013,54.97726802961384,33.0,male,0.0,3412.0,,,1.0,2919.78429288782,1950.0,1.0,4.0,1.0,4.0,1.0,3.0,,,3.0,1958.0,,1959.0,,,0.0,1.0,2011.0,2013.0,1.0,2018.0,,,2.0,2.0,24.0,2300.0,2.0,,,,,,,,0.0,,6.0,1.0,1.0,-9.0,,0.0,5.0,0.0,2019.0,2,,,3.0,1.0,1.0,,,0.0,0.0,1.0,2919.78429288782,1950.0,1.0,4.0,1.0,4.0,1.0,3.0,False,0.1337378543635621,-1.245662738262499,-0.7824924347821098,0.4394000395509682,-0.9076528124290854,0.0
715534,3457.0,2163.0,3457.0,0.0,0.0,29.0,female,0.0,2163.0,10.0,10.0,1.0,3457.0,2163.0,5.0,5.0,0.0,3.0,2.0,1.0,10.0,2.0,1.0,1953.0,,1954.0,,,0.0,,,,,,,4.0,,,,,2.0,,,,,,,,1.0,,6.0,4.0,4.0,,,,,0.0,,0,10.0,2.0,1.0,,,,4.0,0.0,0.0,1.0,3457.0,2163.0,5.0,5.0,0.0,3.0,2.0,1.0,False,,,,,,0.0
723945,3446.11391341185,2250.0,3446.11391341185,0.0,0.0,29.0,male,0.0,2250.0,5.0,5.0,1.0,3446.11391341185,2250.0,5.0,6.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,1961.0,2002.0,1966.0,,,,1.0,2018.0,2019.0,2.0,,,,1.0,1.0,,,2.0,,,,,,,,0.0,7.0,6.0,1.0,4.0,2500.0,,,,0.0,,0,5.0,2.0,1.0,1.0,2.0,,,0.0,0.0,1.0,3446.11391341185,2250.0,5.0,6.0,1.0,1.0,2.0,2.0,False,,,,,,0.0
